"pathway","pval","padj","log2err","ES","NES","size","genes"
"FOXG1_TARGET_GENES",0.233176838810642,0.863866592947068,0.109250039480711,0.30604523341879,0.983152530238573,806,"Insr,Trerf1,Sgms1,Cnrip1,Lin37,Htra2,Selenop,Tecr,Rrp7a,Anxa4,Ndrg2,Ppp2r1b,Herpud1,Calcoco1,Oas1a,Tmem222,Tfeb,Ddx24,Arhgap1,Lpin1,Ccng2,Tfpt,Abtb1,Tom1l2,Mfap3,Iscu,Txnip,Klf13,Lgals3,Smg9,Ctsd,Arhgef1,Asap1,Xpnpep1,Rufy3,Ccndbp1,Rab5a,Mtmr14,Il4ra,Slc36a4,Nr1h2,Osbpl2,Atosa,Polr2j,Tmem59,Mapk3,Gabarapl2,Frg1,Slc25a28,Slu7,Sfr1,Dolpp1,Pi4k2a,Crbn,Marchf2,Gsdmd,Maf1,Aamp,Prdm4,Cdkn2d,Xbp1,Ypel3,Sdcbp,Syf2,Ncstn,Coa5,Hbp1,Slf1,Prcc,Mpv17,Snx15,Clptm1,Jtb,Cdadc1,Bnip3l,Wbp2,Mturn,AI854703,Dlgap4,Rbm4b,Pik3c3,Paxbp1,Cyp2s1,Aamdc,Actn4,Hspbp1,Tmbim6,Cdk5,Ramac,Lcp2,Polr3k,Crtc2,Sharpin,Pfdn6,Kctd20,Apba3,Timm29,Aacs,Tyms,Atg13,Pdhb,Akt1s1,Ubb,Fbxl20,Lcp1,Tcp11l2,Ypel5,Mkrn1,Unc50,Rorc,Oser1,Dhx16,Rfx2,C9orf72,Acbd5,Mrps25,Prr13,Arrb2,Ubald1,Mrpl1,Kiz,Cfap20,Ccdc28a,Ints9,Ctns,Cops7b,Rpp14,Med25,Plekhm3,Sass6,Ubp1,Lsg1,Plxnd1,Ahcyl2,Coil,Pafah1b3,Ghitm,Ubxn1,Sugct,Pih1d1,Cops6,Trib2,Nub1,Bag1,Ciao1,Ppp1r7,2810013P06Rik,Grk6,Rabgap1,Babam1,Cpsf3,Tspyl1,Gfm2,Mfsd6,Rpain,Dhx32,Tmem127,Txnl4b,Ppdpf,Tbp,Trp53rka,Tbc1d17,Vps36,Efna1,Sidt2,Chic2,Camta1,Wdr90,Gpr180,Aup1,Ppox,Ing3,Slc35c2,Itgb1bp1,Cstf2t,Imp4,Ctdsp1,Exoc7,Ficd,Zbtb5,Spry2,Amfr,Sptlc2,Rcan1,Pnkd,Dnajb12,Slc29a1"
"GADD45A_TARGET_GENES",0.0716049382716049,0.863866592947068,0.266350657088526,-0.484880985170861,-1.44694499223769,78,"Ccl9,Mir6236,H4c14,Rcc2,BC065397,Eif4a1,Rad23b,Ncald,Spen,Rpia,Apc,Smarca2"
"GM14296_TARGET_GENES",0.305825242718447,0.863866592947068,0.120433371642259,-0.307562013001116,-0.992279618481622,181,"Clec2d,Tjp2,Chsy1,Luc7l2,Thrap3,Nop58,Nbeal2,Tatdn2,Prpf19,Slfn5,Nipbl,Tmem143,Abtb3,Mis18bp1,Slx4ip,Rps6-ps3,Atrnl1,Amigo1,Mlxip,Stx3,Ino80d,Cltc,Eif3k,Uvrag,Dnajb2,a,Hexim2,Fkbp7,Srsf1,Kntc1,Tbc1d9b,Rora,Zwilch,Mrpl9,S100pbp,Sult2b1,Arl2bp,Tra2b,Acad11,Ogt,Mxd3,Manba,Plcxd2,Rpl5,Saraf,H4c16,Rsrc2,Ywhag,Ift172,Zbtb7a,Shmt1"
"GM14401_TARGET_GENES",0.0715474209650582,0.863866592947068,0.216542836735348,0.475388261065765,1.40038266565412,81,"Itgb1,Cyp51,Pcyt2,Vrk3,Alkbh4,Abhd8,Tmem43,Ythdf2,Gdi1,Usp37,Wars1,Zfp560,Chchd4,LTO1,Timm50,Hccs,Tax1bp1,Lrwd1,Sugct,Ctu1,Rhno1,Arhgap45,Ndufa13,Sptlc2,Odc1,Dync2i2,Zfp961,Dhodh,Malsu1,Atp6v1f,Zfp473"
"GM14406_TARGET_GENES",0.300632911392405,0.863866592947068,0.0943563635421779,0.292312265776171,0.936279702463061,710,"Rasa4,Tcf7,Sun1,Triobp,Tspan17,Ralgps2,Niban2,Samd1,Ppp4r1,Ikbke,Herpud1,Carhsp1,Mthfd2l,Trim34a,Stradb,Bin2,Usb1,Ube2i,Ppil2,Inpp5k,2010016I18Rik,Inpp5b,4833439L19Rik,Jak1,Dcakd,Gpkow,Xab2,Mfge8,Fam114a2,Pex19,Anapc15,Agfg2,Rbck1,Bcl7b,Tor1a,Cars1,Crybg2,Rnf4,Stx6,Abhd5,Cnppd1,Tango2,Flad1,Cib1,Fuca1,Tfdp1,Dnm2,Sumf2,Prr14,B3gnt2,Slc25a53,Abhd16a,Acadvl,Capza1,Dclre1a,Timm13,Dock2,Prr5l,Psmd11,Itgb5,Scpep1,Slain1,Agpat2,Znrf1,Insl6,Ubiad1,Dera,Tram1,Prcc,Gtf2h3,Taf6l,Mal,Rell1,Il27ra,Bnip3l,Acat1,Cnot3,Smtn,Myo1g,Tcea2,Timm17a,Unc13d,Tsnax,Kifbp,Zfp809,Tmed2,Atg13,Tamm41,Ing4,Pou2f2,Rhot1,Misp3,Snf8,Golga5,Mpi,Ltk,Ntpcr,Tshz1,Apobec1,Mcfd2,Gsr,Phf20,Idh2,Spink10,Eftud2,Zfr,Slc2a3,Sass6,Paxip1,Anapc10,Stat3,Park7,Adgrl1,Yars1,Ubxn1,Zfp64,Spcs1,Prkrip1,Rhbdd2,Rtl6,Fry,Psmd2,Rnf146,Ash2l,Psmb6,Mtfr1,Trp53rka,Fgfr1op2,Usp14,Elp5,Recql5,Uba2,Mta2,Aspscr1,Rex1bd,Aff1,Imp4,1700001O22Rik,Mylpf,Sec31a,Abcf3,Zfp395,Cyb5r3,Yju2,Arhgap45,Mcm2,Cln3,Nif3l1,Pcmt1,Il17rd,Dkkl1,Fuz,Exosc1,Tle2,Fam76a,Elac2,Pccb,Map2k6,Zbtb25,Tet1,Nrbp1,Kif5b,Nudt5,Brap,Zfp319,Zfp961,Gpn3"
"GM14410_TARGET_GENES",0.195067264573991,0.863866592947068,0.148261500475107,-0.494929060990207,-1.24339776805969,22,"Tjp2,Gzmm,Ptk2b"
"GM14412_TARGET_GENES",0.098705501618123,0.863866592947068,0.179782316298324,0.625533084448566,1.99900848254751,579,"1700028D13Rik,Selenop,Triobp,Tmem170b,Niban2,Chn2,Ndrg2,Carhsp1,Arhgap26,Ldlrad4,Rbpj,Elmo2,Ube2i,Rnf166,Stub1,Tex10,Habp4,Septin8,4833439L19Rik,Dcakd,Mrps21,Zscan21,Strip1,Dda1,Smap1,Tm2d2,Zfp637,Plcl2,Fads1,Rap1gds1,Cars1,Gabarapl2,Antkmt,Dync1i2,Tmed1,Mgrn1,Mapk14,Snx6,Rnf6,Mlh1,AI837181"
"GM6710_GM14391_UNIPROT_A2ART0_UNREVIEWED_TARGET_GENES",0.167530224525043,0.863866592947068,0.139599673451922,0.548617397456534,1.28874184378754,19,"Gemin2,Pias3,Cenatac,Zfp809,Snrpb,Dhx16"
"HAND1_TARGET_GENES",0.164490861618799,0.863866592947068,0.176694268938498,-0.323071779246791,-1.07125416699143,593,"Mrpl40,Ifitm1,Popdc2,Atp1a1,H4c14,Sun2,Sp4,Eef1g,Casp3,Rps27,Pcm1,Ncald,Abi3,Septin9,Rpl37,Fbxl12,Tatdn2,Cdc37l1,Hnrnpul2,Zkscan1,Zdhhc17,Tbc1d14,Tuba1b,Por,Arl4d,Slc26a11,Zfp142,Arid1a,Rps3a1,Birc6,Tnpo2,Mybl2,Scd2,Hif1a,Chmp5,Rps21,Uggt2,Ubl5,Man2b2,Otud4,Foxp1,Serpinb9,Tubd1,Mfap1a,Gls,Hmgxb3,Ap1g1,Ucp2,Prr11,Nfat5,Ahcyl1,Rrp1b,Rpl27,Slk,H3c6,Actr2,Dnmt1,Uba6,Herpud2,Suclg2,Gm13421,Cks1b,Ncapd2,Akr1b1,Ska1,Msl2,Flywch1,Zmat2,Tnfrsf14,Ubr1,Primpol,Gmip,Rdm1"
"HDAC4_TARGET_GENES",0.156657963446475,0.863866592947068,0.181383128498408,-0.327769245323701,-1.09374112668655,657,"Ugcg,Il2ra,Clec2d,Mir6236,H2ac8,H4c14,Rps2,Med12l,Pak6,Klre1,Selenot,Srcap,Stk11,Mylip,Rps27a,H2bc4,Hdac7,Nop58,Atxn2l,Hic1,Sf1,Il7r,Agfg1,Gtf3c5,Nipbl,Lrba,Dut,Rras2,Tbc1d14,Patl1,Ece1,Kat6b,Ptpn22,H2bc8,H2ac15,Gphn,Por,Eef1d,Rps12,Rpl34,Ep400,Tmem131l,Ttc3,Eef1a1,Syne1,Msi2,Ubr4,Cic,H1f4,Pi4kb,Ptbp3,Cbx3,Mtrr,Cenpo,H1f1,Prelid1,Nt5c3b,Pum2,Rpl38,Notch3,Fndc3a,Fchsd2,Gtf3c1,Wwp1,Myo18a,Zfp609,Rpl13,Adss2,H4c3,BC051226,Nt5c2,Cldn12,H2ac6,Dusp10,Rpl35a,Cytip,Fbxo8,Set,Zcchc14,Zranb2,Rps23,Rab35,Bicd1,Smurf2,Etv6,H3c6,Myl4,Dph6,Atp5f1c,Stat5a,Vars1,Lemd3,Sp1,Rfx3,Otud7b,Ccr9,Armc6,Csnk1a1,Tmem68,Brat1,Actg1,H2bc15,Herc4,Msl2,Bms1,Hnrnph1,Piezo1,Npnt,Tgs1"
"HDGFL2_TARGET_GENES",0.156756756756757,0.863866592947068,0.184706471207739,-0.336579394146999,-1.11938901929542,648,"Mir6236,H2ac8,Cad,Pkp4,Ybx1,Setd5,Rps2,Cd68,Rcc2,Rpl36a,Snrpg,Rpl13a,Rpl7a,Gzmm,Rps15a,Gas5,Thrap3,Eef1g,Pabpc1,Rpl6,Eif4a1,Rpl3,Rack1,Rpl7,Rps27a,Nop58,Rpl10a,Bclaf1,Sec61b,Gcn1,Rps15,Matr3,Ppp1r10,Hnrnpa3,Rpl9,Myh9,Tut4,Rplp2,Rtn4,Patz1,Uba52,Rps19,Rpl18,Ncl,H2bc8,H2ac15,Tuba1b,Cdk12,Rpl23,Rpl26,Snhg15,Rps12,Selenof,Atad2b,Rpl34,Xpnpep3,Zc3h4,Rps7,Eef1a1,Eif2s3x,Ubr4,Eef1b2,Rbm4,Idh3b,Pi4kb,Cbx3,Use1,Atxn7l3,Skp1,Rps8,Ints5,Prelid1,Ice1,Pole4,Atf1,Snx5,Cox7a2l,Zfas1,Lasp1,Rif1,Urm1,Rps9,Abcc1,Cox4i1,Actb,Nup205,Rpl27,H2ac6,Rpl35a,Zcchc14,Zranb2,Rps23,Rpl21,Usp53,Gapdh,Klf3,Dph6,Vars1,Acin1,Maip1,Fubp1,Rps14,Rdh10,Nfatc2ip,Nudt3,Gm13421,Zbtb40,Pdss1,Dazap1,Bag6,Actg1,H2bc15,Chd4,Rpl28,Mrps2,Gmip,Hnrnpdl,H2ac22,Snhg12,Farsb,Rabggtb,Srsf1,Tmco4,Dzank1,Brd2,Rps11,Jade1,Mcm10,Surf1,Mrps7"
"HLF_TARGET_GENES",0.111959287531807,0.863866592947068,0.213927855492356,-0.357439751170381,-1.16276984458716,260,"Serpine2,Ccl9,Rcc2,Sec24a,Gcnt1,Rab27a,Etfbkmt,Sephs2,Apbb1ip,2310001H17Rik,Macir,Havcr2,Inpp5a,Gbp5,Tmem131l,Got1,Foxp1,Tnrc18,Noa1,Cldn12,Mbnl1,Cd84,Cytip,Dennd1b,Slc45a4,Cwf19l2,Dusp16,Ccl3,Lrrc73,Qtrt2,Pdss1,Nepro,Ccni,Chd4,Gm26839,Snhg12,Esrra,Zfand4,Bace1,Cox7a2,Sergef,Dennd2d,Slc6a6,Dqx1,Ppil3,Lonp2,Smad3,Foxj3,Marchf7,Bltp3a,Gm13546,Baz1b,Mtfp1,Tarm1,Rimoc1,Zdhhc18,Dclre1c,Dnai7,Zbtb7a,Rhbdd3"
"HNRNPK_TARGET_GENES",0.0920096852300242,0.863866592947068,0.231126709673834,-0.426456612516295,-1.33041960156893,106,"2410006H16Rik,H2ac8,Rpl41,Brwd1,Atxn2l,Matr3,H2bc8,Trip12,Oxa1l,Tmem131,Pole4,Ap1g1,Zfp609,Sf3a1,Kat6a,H3c6,Cltc,Trmt13,Cdk8,1700025G04Rik,H2ac13,Brd2,Esrra"
"HOXA11_TARGET_GENES",0.16824644549763,0.863866592947068,0.165656695205483,-0.396613953544965,-1.17607619378394,68,"Vapb,Polr2a,Rapgef6,Ubr4,Zfp236,Atad2,Ints2,Snrnp70,Psma2,Armc6,Opa1,Mrpl9,Polh,Mri1,Sugp2,Poc1b"
"HOXC10_TARGET_GENES",0.173109243697479,0.863866592947068,0.135002033828631,0.384089223692528,1.15660880660386,107,"Trerf1,1600014C10Rik,Wdfy1,Lrrfip1,Mrpl44,Actn4,Map3k11,Rsrc1,Sumf1,Skap1,Rtcb,Rnf220,Trib2,Ift46,Fry,Khdc4,Rnf122,Ing3,Tmem97,4930581F22Rik,Ric8b,Hibadh,Caml,Uba1,Mapkapk5,Zfp945,Snx30,Tgif1,Trim23,Itch,Ttll11,Mamdc4,E4f1,Rbpms,Eif3c"
"JMJD1C_TARGET_GENES",0.191919191919192,0.863866592947068,0.159646701919906,-0.333287607072702,-1.08929805004378,254,"Serpine2,H4c14,Rpl41,Ubr5,Mdfic,Sec61b,Gm4876,Trps1,Inppl1,Sdf2,U2af1,Fancl,B2m,C2cd3,Supt6,Tbc1d8b,Slx4ip,Kti12,1110059E24Rik,Mdc1,Pik3r1,Trak1,Use1,Clock,Dgkd,Camk2b,Mrpl52,Trmt1,Zfp874b,Coq10b,Pnpt1,Zfp595,Pde4dip"
"KLF6_TARGET_GENES",0.321256038647343,0.863866592947068,0.116739204791222,-0.308147641641781,-0.983883503171115,168,"Mir6236,S100a8,Exoc4,Etaa1os,Rps27a,Ubap2,Cep135,Ralgapa2,Ash1l,Cep170,Gm5805,Rpia,Wars2,Plp1,Slc25a12,Foxp1,Elk3,Map4,Zfp609,Rbm33,Kif2a,Zfp267,Chd8"
"LET_7A_1_3P_LET_7C_2_3P",0.113110539845758,0.863866592947068,0.213927855492356,-0.36972635845442,-1.20912344674339,443,"Abcb1a,Dennd4a,Sp4,Ncapg2,Arap2,Fnip1,Rsf1,Hmgxb4,Septin9,Dmtf1,Utrn,Rev3l,Tut4,Trpm7,Eea1,Erbin,Ddx21,Hectd1,Casp8ap2,Tab3,Med14,Spen,Gpalpp1,Pik3c2a,Usp32,G2e3,Golim4,Taok1,Rb1cc1,Ccny,Tcf20,Herc1,Rrm2b,Dcaf7,Btaf1,Scai,Snrpb2,Gtf2i,Rictor,Bmal1,Ptms,Ptbp3,Laptm4a,Sbno1,Rhoa,Zfp800,Rad21,Foxp1,Tasor,Ice1,Mon2,Atad2,Pum2,Ppp1r15b,Gls,Nasp,Kdm6a,Ube3c,Map4,Fndc3a,Rif1,Cbx5,Adss2,C1qbp,Dgkd,Nfat5,Slc18a2,Ncoa2,Arih1,Dcbld2,Rbbp6,Dcaf1,Bltp1,Cldn12,Fbxo8,Ino80d,Hnrnpa1,Mospd2,Tbc1d15,Prkacb,Txlng,Frs2,Lemd3,Hycc2,Dock11,Hnrnpd,Ptpre,Aak1,Cnot6l,Mycbp2,Tmem68,Clspn,Herc2,Ubr1,Bdp1,Rabggtb,Srsf1,Ormdl1,Zfp248,Mapk1,Golga2,Fam76b,Yy1,Bmpr2,Rfx7,Slc39a10,Opa1,Ubn2,Xpo7,Zfp280d,Hikeshi,Dcaf6,Eif4g3,S100pbp,Kdm2b,Kif11,Calu,AI182371,Usp42,Mdm4,Kmt2c,Ctla4"
